Account_ID,Gets_Currency_Code,Pays_Currency_Code,Row_Count,Transaction_Fee_med,Transaction_Fee_avg,Transaction_Fee_max,Transaction_Fee_min,Transaction_Fee_sum,Gets_Count_med,Gets_Count_avg,Gets_Count_max,Gets_Count_min,Gets_Count_sum,Pays_Count_med,Pays_Count_avg,Pays_Count_max,Pays_Count_min,Pays_Count_sum
r4sQd2BVcsvJ9m1pHHJ9DsZzJF4xXa1LjY,XRP,78476F626C696E00000000000000000000000000,1,15.0,15.0,15,15,15,29634566.0,29634566.0,29634566.0,29634566.0,29634566.0,0.2643583053571429,0.2643583053571429,0.2643583053571429,0.2643583053571429,0.2643583053571429
r4sZjFBV6V2hKs81k4YuFM7X5wQQXFVNEM,4150585800000000000000000000000000000000,XRP,1,15.0,15.0,15,15,15,11910.7,11910.7,11910.7,11910.7,11910.7,18580.0,18580.0,18580.0,18580.0,18580.0
r4sqs6sMQrk96aEP6as3KMddEYcQHnDG4b,58464C4F4B495645525345000000000000000000,XRP,1,12.0,12.0,12,12,12,500000.0,500000.0,500000.0,500000.0,500000.0,2960582.0,2960582.0,2960582.0,2960582.0,2960582.0
r4te79HPMGCKqUM9ccnd2YxZQKwxJNVhoV,24564F4944000000000000000000000000000000,XRP,1,10.0,10.0,10,10,10,444.4236163709267,444.4236163709267,444.4236163709267,444.4236163709267,444.4236163709267,25919694.0,25919694.0,25919694.0,25919694.0,25919694.0
r4thTSJtrAqyoeQ4uxVCKL9FmqBjbiKara,4B45455045520000000000000000000000000000,XRP,1,15.0,15.0,15,15,15,0.3,0.3,0.3,0.3,0.3,1.0,1.0,1.0,1.0,1.0
r4tuteVYNgN8VpASFWi2eTiQJoBtwKri3K,4355544500000000000000000000000000000000,XRP,1,15.0,15.0,15,15,15,1000.0,1000.0,1000.0,1000.0,1000.0,3800000.0,3800000.0,3800000.0,3800000.0,3800000.0
r4tuteVYNgN8VpASFWi2eTiQJoBtwKri3K,XRP,466C756666000000000000000000000000000000,1,2508.0,2508.0,2508,2508,2508,390000.0,390000.0,390000.0,390000.0,390000.0,1500.0,1500.0,1500.0,1500.0,1500.0
r4u1rVEWiiXVUyaRiyb8W9YRdchY32UUaJ,RPR,XRP,1,2508.0,2508.0,2508,2508,2508,5003.0,5003.0,5003.0,5003.0,5003.0,1268260500.0,1268260500.0,1268260500.0,1268260500.0,1268260500.0
r4u2E2aHc5MZPW4UnK2BEXWny28FkUu2Y8,XRP,IAF,1,15.0,15.0,15,15,15,45009000.0,45009000.0,45009000.0,45009000.0,45009000.0,3000.0,3000.0,3000.0,3000.0,3000.0
r4u9pLj2sKRAYftCqZ2yrzfhQBkhrtDj6d,XRP,58464C4F4B497300000000000000000000000000,1,12.0,12.0,12,12,12,19300000.0,19300000.0,19300000.0,19300000.0,19300000.0,1.0,1.0,1.0,1.0,1.0
r4uCNKcCmuMB34rc6AhQxxqhT4kvgXTHJf,XRP,XTK,1,12.0,12.0,12,12,12,67870000.0,67870000.0,67870000.0,67870000.0,67870000.0,5500.0,5500.0,5500.0,5500.0,5500.0
r4uLkKYy7VsvnRSK9zjtfoAztVAfLXQqKV,78436F696E000000000000000000000000000000,XRP,1,15.0,15.0,15,15,15,573.0735570971736,573.0735570971736,573.0735570971736,573.0735570971736,573.0735570971736,101376537.0,101376537.0,101376537.0,101376537.0,101376537.0
r4uMJn26WVJ44Hnnh6pG1CGmXPaMRY6Kye,XRP,534F4C4F00000000000000000000000000000000,1,15.0,15.0,15,15,15,74275000.0,74275000.0,74275000.0,74275000.0,74275000.0,250.0,250.0,250.0,250.0,250.0
r4uN5w1zPg8vxVCgWfMDXtErtyKiqe7aRx,5852646F67650000000000000000000000000000,XRP,1,12.0,12.0,12,12,12,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,103500000.0,103500000.0,103500000.0,103500000.0,103500000.0
r4uVoWsDttSnSzJeeeXacxaxfzxZBoBqot,ELS,XRP,2,13.5,13.5,15,12,27,7335.336529329305,7335.336529329305,14470.67305865861,200.0,14670.67305865861,919485914.5,919485914.5,1817371829.0,21600000.0,1838971829.0
r4uWByuDjrKqgBcxZsmtgPiSdAvsoTmpSJ,7842756C6C000000000000000000000000000000,XRP,1,12.0,12.0,12,12,12,1000.0,1000.0,1000.0,1000.0,1000.0,519450.0,519450.0,519450.0,519450.0,519450.0
r4uXUBuiahFUV3y6yKtqTzehAp3owFLmZ1,XRP,585250697462756C6C0000000000000000000000,1,12.0,12.0,12,12,12,182103982.0,182103982.0,182103982.0,182103982.0,182103982.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
r4ucjBn7pgavtmBXZP97DFKhMoBfT1tSB5,5A656E7300000000000000000000000000000000,XRP,1,15.0,15.0,15,15,15,7.618,7.618,7.618,7.618,7.618,850.0,850.0,850.0,850.0,850.0
r4ud6pYtCZPcW3NcFHZGAgGEYd7J8ooJ72,4855474554495453000000000000000000000000,XRP,1,2508.0,2508.0,2508,2508,2508,17670069.0,17670069.0,17670069.0,17670069.0,17670069.0,44404.0,44404.0,44404.0,44404.0,44404.0
r4uupycYpHX5AsSpP3o7BL9EJXZYdJVKNA,MAG,XRP,1,12.0,12.0,12,12,12,0.015,0.015,0.015,0.015,0.015,25455000.0,25455000.0,25455000.0,25455000.0,25455000.0
r4uupycYpHX5AsSpP3o7BL9EJXZYdJVKNA,XRP,MAG,1,15.0,15.0,15,15,15,2149919.0,2149919.0,2149919.0,2149919.0,2149919.0,0.0045,0.0045,0.0045,0.0045,0.0045
r4uupycYpHX5AsSpP3o7BL9EJXZYdJVKNA,XRP,ZOO,1,12.0,12.0,12,12,12,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,714285.714285714,714285.714285714,714285.714285714,714285.714285714,714285.714285714
r4v4BbS1MRvcjfw6Wpeyy9iH7Mw1QREXPK,5850554E4B000000000000000000000000000000,XRP,450,20.0,20.0,20,20,9000,0.01257696017701055,0.013120869446806432,0.0415705617990762,0.0064303019733147,5.904391251062894,50000000.0,55911111.11111111,90000000.0,50000000.0,25160000000.0
r4v4BbS1MRvcjfw6Wpeyy9iH7Mw1QREXPK,XRP,5850554E4B000000000000000000000000000000,372,20.0,20.0,20,20,7440,50000000.0,55053763.44086021,90000000.0,50000000.0,20480000000.0,0.01298944909703795,0.013248563575182485,0.0463902598314675,0.0056210511035573,4.928465649967884
r4vEuvXTXkiRVPV3knjZpAKyDqPb3iS2qZ,434F524500000000000000000000000000000000,XRP,1,15.0,15.0,15,15,15,490.0,490.0,490.0,490.0,490.0,674730000.0,674730000.0,674730000.0,674730000.0,674730000.0
r4vKPpUzborPXP7NqJprfiuaXeUSg3X6a2,546970436F696E00000000000000000000000000,XRP,1,15.0,15.0,15,15,15,12703.0,12703.0,12703.0,12703.0,12703.0,369990.0,369990.0,369990.0,369990.0,369990.0
r4vLEwsJvm5J5mNMEgVNnHazUPk9aKRBbm,GEN,XRP,1,12.0,12.0,12,12,12,949.0,949.0,949.0,949.0,949.0,37303.0,37303.0,37303.0,37303.0,37303.0
r4vTotzF8F4EXi2ScmutxRNHwQryW3cSnJ,585250697462756C6C0000000000000000000000,XRP,1,12.0,12.0,12,12,12,280000.0,280000.0,280000.0,280000.0,280000.0,8525608.0,8525608.0,8525608.0,8525608.0,8525608.0
r4vY3TRT5HYdo1cGokiZaJwivSdTfg47AW,534F4C4F00000000000000000000000000000000,XRP,1,12.0,12.0,12,12,12,121.0,121.0,121.0,121.0,121.0,158510000.0,158510000.0,158510000.0,158510000.0,158510000.0
r4vhLwXeMUDHZQWSGGSbQkA4vUE2Y7MYEh,XRP,534F4C4F00000000000000000000000000000000,1,12.0,12.0,12,12,12,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,3.27013342,3.27013342,3.27013342,3.27013342,3.27013342
r4vx2XNNYWTLxyHwCHMuhLSCgQKHpvAp4Y,XRP,XAH,1,12.0,12.0,12,12,12,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,28.69602455,28.69602455,28.69602455,28.69602455,28.69602455
r4vxXr9QaDxz9sRJTqA9wCSN4SYNrTTM3X,5846495400000000000000000000000000000000,XRP,1,15.0,15.0,15,15,15,33079.083162,33079.083162,33079.083162,33079.083162,33079.083162,1.0,1.0,1.0,1.0,1.0
r4w7sH288HYrVuMmht6CawhXz8skQLw8gm,5852426561720000000000000000000000000000,XRP,1,12.0,12.0,12,12,12,5200001.0,5200001.0,5200001.0,5200001.0,5200001.0,5126.0,5126.0,5126.0,5126.0,5126.0
r4w81PnwpRt9scgsgQhfMSZsHQEJWaQ78Z,7853504543544152000000000000000000000000,XRP,81,12.0,11.654320987654321,12,10,944,4756.211130515,5133.118670529038,10600.116548172,1.53625019,415782.6123128521,509359974.0,566198411.7407408,1182992592.0,251174.0,45862071351.0
r4w81PnwpRt9scgsgQhfMSZsHQEJWaQ78Z,CSC,XRP,11,12.0,12.0,12,12,132,367894.4371898156,361389.24283641507,482353.7942727727,203996.009680042,3975281.671200566,237575135.0,222513508.0,294170871.0,123805738.0,2447648588.0
r4w81PnwpRt9scgsgQhfMSZsHQEJWaQ78Z,ELS,XRP,9,12.0,12.0,12,12,108,5839.397828842748,5492.209566616507,6995.571599530569,2966.187851333099,49429.88609954856,93858502.0,89399084.0,102682265.0,56279350.0,804591756.0
r4w81PnwpRt9scgsgQhfMSZsHQEJWaQ78Z,RPR,XRP,2,12.0,12.0,12,12,24,1680.97648007925,1680.97648007925,1719.9941865675,1641.958773591,3361.9529601585,132047001.5,132047001.5,139028003.0,125066000.0,264094003.0
r4w81PnwpRt9scgsgQhfMSZsHQEJWaQ78Z,XRP,7853504543544152000000000000000000000000,89,12.0,11.898876404494382,13,10,1059,704946186.0,591576990.5955056,999999905.0,43952268.0,52650352163.0,5778.823421043,5487.656900690981,10135.604088071,472.26965176,488401.46416149737
r4w81PnwpRt9scgsgQhfMSZsHQEJWaQ78Z,XRP,CSC,16,12.0,12.0,12,12,192,200450485.0,174476745.0625,305721530.0,9994876.0,2791627921.0,335215.4807730294,290946.3955513292,490561.4684763955,16621.8891904572,4655142.328821267
r4w81PnwpRt9scgsgQhfMSZsHQEJWaQ78Z,XRP,ELS,8,12.0,12.0,12,12,96,85811800.5,72390600.75,91915154.0,6797803.0,579124806.0,4893.346495113707,4497.654150898803,6593.209129345313,346.459547691665,35981.233207190424
r4w81PnwpRt9scgsgQhfMSZsHQEJWaQ78Z,XRP,RPR,1,12.0,12.0,12,12,12,9177026.0,9177026.0,9177026.0,9177026.0,9177026.0,126.5713085771,126.5713085771,126.5713085771,126.5713085771,126.5713085771
r4w81PnwpRt9scgsgQhfMSZsHQEJWaQ78Z,XRP,XWM,12,12.0,12.0,12,12,144,142164939.0,132929902.58333333,253503766.0,3825596.0,1595158831.0,40302.6634044986,42537.91789475392,94589.5453768125,1090.1161122986,510455.014737047
r4w81PnwpRt9scgsgQhfMSZsHQEJWaQ78Z,XWM,XRP,15,12.0,12.0,12,12,180,40783.084474823,33766.268587963576,42599.6121160636,5186.259878893,506494.02881945367,166623656.0,136930054.33333334,180817081.0,17996275.0,2053950815.0
r4wYeHNaUxevvWmcrnc2R9H9Xi5yjgsQkZ,586F676500000000000000000000000000000000,XRP,9,25.0,24.0,25,16,216,15825812060.87,15759156921.948856,24165769844.341,5000305033.4774,141832412297.5397,71320000.0,73798888.8888889,140960000.0,25000000.0,664190000.0
r4wYeHNaUxevvWmcrnc2R9H9Xi5yjgsQkZ,XRP,586F676500000000000000000000000000000000,7,25.0,22.428571428571427,25,16,157,34570000.0,43834123.0,81650000.0,9198861.0,306838861.0,20055082684.824,16385041767.60443,29733557326.355,2951177510.0814,114695292373.231
r4wodfbpQjoioAwA7CnuGWR8aRDskL7JhA,XRP,434F524500000000000000000000000000000000,1,15.0,15.0,15,15,15,127000000.0,127000000.0,127000000.0,127000000.0,127000000.0,100.0,100.0,100.0,100.0,100.0
r4x7j3NVSmeJrq6vXeekQDyHJ4ezehqheD,USD,XRP,9,12.0,12.0,12,12,108,52.5959,52.5959,52.5963,52.5955,473.3631,137500000.0,137500000.0,137500000.0,137500000.0,1237500000.0
r4x7j3NVSmeJrq6vXeekQDyHJ4ezehqheD,XRP,534F4C4F00000000000000000000000000000000,1,12.0,12.0,12,12,12,118202819.0,118202819.0,118202819.0,118202819.0,118202819.0,500.0,500.0,500.0,500.0,500.0
r4x7j3NVSmeJrq6vXeekQDyHJ4ezehqheD,XRP,USD,9,12.0,12.0,12,12,108,119708241.0,119708240.55555555,119708376.0,119708105.0,1077374165.0,47.2097,47.2097,47.2101,47.2093,424.8873
r4xcSDhsHpUyCiDnsrhRx1dpUDDc8mK8Uq,5363686D65636B6C657300000000000000000000,XRP,1,12.0,12.0,12,12,12,5.5116,5.5116,5.5116,5.5116,5.5116,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0
r4xgiyPMX6tHJshmWAh6FvRgBkXMWLogF7,434C554200000000000000000000000000000000,XRP,1,15.0,15.0,15,15,15,3.0,3.0,3.0,3.0,3.0,43920000.0,43920000.0,43920000.0,43920000.0,43920000.0
r4xgiyPMX6tHJshmWAh6FvRgBkXMWLogF7,58464C4F4B490000000000000000000000000000,XRP,1,15.0,15.0,15,15,15,300000000000.0,300000000000.0,300000000000.0,300000000000.0,300000000000.0,176880000.0,176880000.0,176880000.0,176880000.0,176880000.0
r4xgiyPMX6tHJshmWAh6FvRgBkXMWLogF7,HOG,XRP,1,15.0,15.0,15,15,15,2.0,2.0,2.0,2.0,2.0,76880000.0,76880000.0,76880000.0,76880000.0,76880000.0
r4xgiyPMX6tHJshmWAh6FvRgBkXMWLogF7,XRP,4241594E414E4100000000000000000000000000,3,15.0,14.0,15,12,42,49040000.0,127613333.33333333,316000000.0,17800000.0,382840000.0,1000.0,1000.0,1000.0,1000.0,3000.0
r4xgiyPMX6tHJshmWAh6FvRgBkXMWLogF7,XRP,5853515541440000000000000000000000000000,1,15.0,15.0,15,15,15,125820000.0,125820000.0,125820000.0,125820000.0,125820000.0,60.0,60.0,60.0,60.0,60.0
r4xpvkPmURXL8jcLsANDATxYRBe8wJbLvk,XUM,XRP,1,2508.0,2508.0,2508,2508,2508,28.24358,28.24358,28.24358,28.24358,28.24358,74676025.0,74676025.0,74676025.0,74676025.0,74676025.0
r4yKzc74BHA7xateQcGJSMPpMBEvHmXzsQ,XRP,434F524500000000000000000000000000000000,1,12.0,12.0,12,12,12,440000000.0,440000000.0,440000000.0,440000000.0,440000000.0,400.0,400.0,400.0,400.0,400.0
r4yabo232zVS6Ljiz1F2ggmSTny2bNCUsB,4655454C00000000000000000000000000000000,XRP,1,15.0,15.0,15,15,15,1000.0,1000.0,1000.0,1000.0,1000.0,111100.0,111100.0,111100.0,111100.0,111100.0
r4yqc6ZXxugw7h7VjmQsk4KEhY9XeTmwkK,LUC,XRP,16,12.0,12.0,12,12,192,5526.0994,19352.166318749998,166242.4302,366.7691,309634.66109999997,3890000.0,10568125.0,90000000.0,470000.0,169090000.0
r4yqc6ZXxugw7h7VjmQsk4KEhY9XeTmwkK,XRP,LUC,16,12.0,12.0,12,12,192,5585100.0,5767600.0,12080100.0,960100.0,92281600.0,4520.4905,10166.343343749999,42199.6247,537.8706,162661.49349999998
r4ytsjnXPjTgxWunjfGpgMNfLQu4THDAB5,XRP,CSC,1,3433.0,3433.0,3433,3433,3433,100954914.0,100954914.0,100954914.0,100954914.0,100954914.0,32116.48873908,32116.48873908,32116.48873908,32116.48873908,32116.48873908
r4ywgN7g76wyXPozRQHpE3GpSrxTvWS55x,43616C6F72696500000000000000000000000000,XRP,1,5244.0,5244.0,5244,5244,5244,100000.0,100000.0,100000.0,100000.0,100000.0,196000.0,196000.0,196000.0,196000.0,196000.0
r4zJ9FjK9oP4imstea8gjVx6Kmc58GvHJA,XRP,RLT,1,12.0,12.0,12,12,12,1938000.0,1938000.0,1938000.0,1938000.0,1938000.0,2000.0,2000.0,2000.0,2000.0,2000.0
r4zLg6wZyXfn1hs92pYxiD4xWaPZADrgMr,5553444300000000000000000000000000000000,XRP,1,15.0,15.0,15,15,15,700.0,700.0,700.0,700.0,700.0,1118782485.0,1118782485.0,1118782485.0,1118782485.0,1118782485.0
r4zQjRxxES46jibRK69YnsPixYv539RpUp,LCB,XRP,1,12.0,12.0,12,12,12,0.3141,0.3141,0.3141,0.3141,0.3141,58689.0,58689.0,58689.0,58689.0,58689.0
r4zesrUWVPh2bC8dAximRHCqh6r3jjGi4f,XRP,785354494B000000000000000000000000000000,1,12.0,12.0,12,12,12,234717674.0,234717674.0,234717674.0,234717674.0,234717674.0,100000.0,100000.0,100000.0,100000.0,100000.0
r4zm59yjPKnYLcRX2q9K98xrpPvQ2v2qBA,XRP,XQK,1,12.0,12.0,12,12,12,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,300000.0,300000.0,300000.0,300000.0,300000.0
r547HGQTM5WmKoDjPvmXAPKyJCAkomm9c,CSC,XRP,1,12.0,12.0,12,12,12,98371.0,98371.0,98371.0,98371.0,98371.0,350000000.0,350000000.0,350000000.0,350000000.0,350000000.0
r589VsrkdYr1q1GryRCFd4AKr3ZJSXoor,DGS,XRP,1,12.0,12.0,12,12,12,90.0,90.0,90.0,90.0,90.0,450000000.0,450000000.0,450000000.0,450000000.0,450000000.0
r589VsrkdYr1q1GryRCFd4AKr3ZJSXoor,XRP,XUP,2,12.0,12.0,12,12,24,88411650.0,88411650.0,88502900.0,88320400.0,176823300.0,88.370203,88.370203,88.478486,88.26192,176.740406
r5F1kWQKw51Y4FpSXhVk7f9WzRKdwoyfd,5842414500000000000000000000000000000000,XRP,1,225.0,225.0,225,225,225,1.0,1.0,1.0,1.0,1.0,49000000.0,49000000.0,49000000.0,49000000.0,49000000.0
r5Gbb3TdGL6Uvme6RQRuCJZhpbcfFJJxE,7869616E6767616E670000000000000000000000,XRP,1,5230.0,5230.0,5230,5230,5230,2800.0,2800.0,2800.0,2800.0,2800.0,68600.0,68600.0,68600.0,68600.0,68600.0
r5qfXtJYu5TwcdjB3rrMYnVNzJhz1pC12,VGB,XRP,1,15.0,15.0,15,15,15,2400.0,2400.0,2400.0,2400.0,2400.0,843600000.0,843600000.0,843600000.0,843600000.0,843600000.0
r5sE4Ay5gwPWHd4pub4pn3K6CF7WhF5ru,XRP,FCX,1,12.0,12.0,12,12,12,52400000.0,52400000.0,52400000.0,52400000.0,52400000.0,4000.0,4000.0,4000.0,4000.0,4000.0
r61KsrKthMXkqrzyXCB1RSeUWz7BFP5FZ,58504D4F4E000000000000000000000000000000,XRP,1,12.0,12.0,12,12,12,9.0,9.0,9.0,9.0,9.0,1070.0,1070.0,1070.0,1070.0,1070.0
r68dGKuhvtoYg6yxcx8Vk4iWsHkiV2fbp,RUG,XRP,1,15.0,15.0,15,15,15,260.0,260.0,260.0,260.0,260.0,4081999.0,4081999.0,4081999.0,4081999.0,4081999.0
r68xfQkhFxZrbwo6RRKq728JF2fJYQRE1,BTC,XRP,120,150.0,150.0,150,150,18000,0.0841175,0.10292610833333334,0.472637,0.004399,12.351133,4410729704.5,6911892901.433333,38123176351.0,222723060.0,829427148172.0
r68xfQkhFxZrbwo6RRKq728JF2fJYQRE1,XRP,BTC,90,150.0,150.0,150,150,13500,5019458184.0,5892372093.0,22795288158.0,46318421.0,530313488370.0,0.089903,0.1000292111111111,0.358859,0.000868,9.002628999999999
r6A8imXjKJgKWHXgCRpjMrM8WyA8abBWM,5853686962616E75000000000000000000000000,XRP,1,12.0,12.0,12,12,12,100000.0,100000.0,100000.0,100000.0,100000.0,588843.0,588843.0,588843.0,588843.0,588843.0
r6HJcTCCRokUYYbpD9onyrtJed6Wf2R7i,ELS,XRP,1,12.0,12.0,12,12,12,758.47611969112,758.47611969112,758.47611969112,758.47611969112,758.47611969112,100877323.0,100877323.0,100877323.0,100877323.0,100877323.0
r6tdzP5xycN9sZaE7WaQrfJcvKWrrS3AL,XRP,4E454B4153484900000000000000000000000000,1,15.0,15.0,15,15,15,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0
r7777CFLGd7sN1i2s4sT7WstRvmqVrHXC,536B6C7400000000000000000000000000000000,XRP,1,20.0,20.0,20,20,20,75106.6856330014,75106.6856330014,75106.6856330014,75106.6856330014,75106.6856330014,64000000.0,64000000.0,64000000.0,64000000.0,64000000.0
r7L5RuYK41TD59vSXKPTtz4VvsZHFL1fq,666,XRP,1,12.0,12.0,12,12,12,550.0,550.0,550.0,550.0,550.0,433400.0,433400.0,433400.0,433400.0,433400.0
r7N9ayerquSDFRCraUbk8RR1Hrkjmzxwo,XRP,5445454600000000000000000000000000000000,1,3375.0,3375.0,3375,3375,3375,100000.0,100000.0,100000.0,100000.0,100000.0,3225.494307,3225.494307,3225.494307,3225.494307,3225.494307
r7XQBtVXsBX9w7rPtN4kGN7xHPQaf82i1,53686962614E4654000000000000000000000000,XRP,1,225.0,225.0,225,225,225,6123402052.51235,6123402052.51235,6123402052.51235,6123402052.51235,6123402052.51235,46543979.0,46543979.0,46543979.0,46543979.0,46543979.0
r7XQBtVXsBX9w7rPtN4kGN7xHPQaf82i1,584D455441000000000000000000000000000000,XRP,1,15.0,15.0,15,15,15,327583.884,327583.884,327583.884,327583.884,327583.884,34800000.0,34800000.0,34800000.0,34800000.0,34800000.0
r7XQBtVXsBX9w7rPtN4kGN7xHPQaf82i1,5852504C33444150455300000000000000000000,XRP,1,15.0,15.0,15,15,15,0.02499999651,0.02499999651,0.02499999651,0.02499999651,0.02499999651,5159958.0,5159958.0,5159958.0,5159958.0,5159958.0
r7XQBtVXsBX9w7rPtN4kGN7xHPQaf82i1,XRP,785452454D450000000000000000000000000000,1,15.0,15.0,15,15,15,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,70093.5,70093.5,70093.5,70093.5,70093.5
r7bP2uAcj46CA4RQhSk1cKpUD9A7mT9Ke,XRP,464E475253000000000000000000000000000000,1,12.0,12.0,12,12,12,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,1.0,1.0,1.0,1.0,1.0
r7jDMvudf65oRtJvP9nrr5oxvNAsDZ62Y,58474F4C44000000000000000000000000000000,XRP,1,12.0,12.0,12,12,12,2000.0,2000.0,2000.0,2000.0,2000.0,53743200.0,53743200.0,53743200.0,53743200.0,53743200.0
r7ouMSA1S6pggGmsYRZewYQzCP7XgLiEx,584D455441000000000000000000000000000000,XRP,1,15.0,15.0,15,15,15,4000.0,4000.0,4000.0,4000.0,4000.0,44600000.0,44600000.0,44600000.0,44600000.0,44600000.0
r7pV72MZgbw5aCVGbchTwZh5BApwAQheH,434F524500000000000000000000000000000000,XRP,1,15.0,15.0,15,15,15,911.7980200891564,911.7980200891564,911.7980200891564,911.7980200891564,911.7980200891564,1252810479.0,1252810479.0,1252810479.0,1252810479.0,1252810479.0
r7pmU3ht9g846P1ACPFF3NJQitn8tgAuW,245852504C656467657245544600000000000000,XRP,1,12.0,12.0,12,12,12,20.0,20.0,20.0,20.0,20.0,80000000.0,80000000.0,80000000.0,80000000.0,80000000.0
r7tmpqiw98r3pPAJH2f6Ma2ztHy6myyW2,ELS,XRP,1,15.0,15.0,15,15,15,597.6095650000001,597.6095650000001,597.6095650000001,597.6095650000001,597.6095650000001,62906270.0,62906270.0,62906270.0,62906270.0,62906270.0
r87fNs5eU59kPhMXgYHVziF6Q5icW4WHW,5852646F67650000000000000000000000000000,XRP,1,12.0,12.0,12,12,12,151620.03196721,151620.03196721,151620.03196721,151620.03196721,151620.03196721,56933322.0,56933322.0,56933322.0,56933322.0,56933322.0
r8DTeiULXCBEQWkUoxsCMoLUwLiPkBm5v,53504F5254000000000000000000000000000000,XRP,1,12.0,12.0,12,12,12,2700.0,2700.0,2700.0,2700.0,2700.0,264599.0,264599.0,264599.0,264599.0,264599.0
r8XUa3txbGtjCdnQUtJQdRwCgPGq1w2Y8,534F4C4F00000000000000000000000000000000,XRP,1,12.0,12.0,12,12,12,60.0,60.0,60.0,60.0,60.0,48778806.0,48778806.0,48778806.0,48778806.0,48778806.0
r8XUa3txbGtjCdnQUtJQdRwCgPGq1w2Y8,XRP,78436F696E000000000000000000000000000000,1,12.0,12.0,12,12,12,9330933.0,9330933.0,9330933.0,9330933.0,9330933.0,15.0,15.0,15.0,15.0,15.0
r8XUa3txbGtjCdnQUtJQdRwCgPGq1w2Y8,XRP,RPR,1,12.0,12.0,12,12,12,8080000.0,8080000.0,8080000.0,8080000.0,8080000.0,100.0,100.0,100.0,100.0,100.0
r8XUa3txbGtjCdnQUtJQdRwCgPGq1w2Y8,XRP,XWM,1,12.0,12.0,12,12,12,66000000.0,66000000.0,66000000.0,66000000.0,66000000.0,500.0,500.0,500.0,500.0,500.0
r8YfhsX4HaY7uqhcC67h7gH9n86GxifNm,436F6E736572766174696F6E436F696E00000000,XRP,1,15.0,15.0,15,15,15,300.0,300.0,300.0,300.0,300.0,150.0,150.0,150.0,150.0,150.0
r8hBrt2xA4MbpaTzbnunFMstPo5yk3CMB,XRP,XSP,1,15.0,15.0,15,15,15,16499980.0,16499980.0,16499980.0,16499980.0,16499980.0,0.1,0.1,0.1,0.1,0.1
r913Kia1nR8TmAvPqFRdCPMekw6egWiaXy,FCX,XRP,1,12.0,12.0,12,12,12,1000.0,1000.0,1000.0,1000.0,1000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0
r91Dx53vgEj3eg9Q19fibZECV27QTE1eYX,5850554E4B000000000000000000000000000000,XRP,2,12.0,12.0,12,12,24,0.9035941742105,0.9035941742105,1.0,0.807188348421,1.807188348421,2402788830.5,2402788830.5,3127047661.0,1678530000.0,4805577661.0
r91JJ9ikxFhGPqwXCsj4wqsNHutEYjDhdV,ELS,XRP,1,15.0,15.0,15,15,15,2000.0,2000.0,2000.0,2000.0,2000.0,23800000.0,23800000.0,23800000.0,23800000.0,23800000.0
r91JJ9ikxFhGPqwXCsj4wqsNHutEYjDhdV,XRP,BPM,1,15.0,15.0,15,15,15,32500000.0,32500000.0,32500000.0,32500000.0,32500000.0,5000.0,5000.0,5000.0,5000.0,5000.0
r91JJ9ikxFhGPqwXCsj4wqsNHutEYjDhdV,XRP,FSE,1,15.0,15.0,15,15,15,45004000.0,45004000.0,45004000.0,45004000.0,45004000.0,10.0,10.0,10.0,10.0,10.0
r91KjKYpHUacq1P5Zh11resu9u5nZnwV7u,445553544E465400000000000000000000000000,XRP,1,12.0,12.0,12,12,12,0.5,0.5,0.5,0.5,0.5,3880000.0,3880000.0,3880000.0,3880000.0,3880000.0
r91KjKYpHUacq1P5Zh11resu9u5nZnwV7u,FKM,XRP,1,15.0,15.0,15,15,15,1.0,1.0,1.0,1.0,1.0,378000000.0,378000000.0,378000000.0,378000000.0,378000000.0
r91W9R1idXaPK3eeVVnSDpxjzBxj8UG6Ue,CBT,XRP,1,10.0,10.0,10,10,10,3000.0,3000.0,3000.0,3000.0,3000.0,2000100.0,2000100.0,2000100.0,2000100.0,2000100.0
r91XsnjKebmFWBpyJ1peh5KBJ1fx52caEc,4F4345414E000000000000000000000000000000,XRP,1,12.0,12.0,12,12,12,10.42069,10.42069,10.42069,10.42069,10.42069,14901.0,14901.0,14901.0,14901.0,14901.0
r91ed5WEqJ9wz2XeBKLFRia5Lha7MVhTFp,XRP,LUC,1,15.0,15.0,15,15,15,40575000.0,40575000.0,40575000.0,40575000.0,40575000.0,150000.0,150000.0,150000.0,150000.0,150000.0
r91nKDCrZPXCRv1HkpcFdB7btseurUxode,XRP,65646974696F6E73000000000000000000000000,1,15.0,15.0,15,15,15,11631378.0,11631378.0,11631378.0,11631378.0,11631378.0,2987.0,2987.0,2987.0,2987.0,2987.0
